,EnvironmentSatisfaction,JobSatisfaction,Attrition,BusinessTravel,Education,EducationField,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement
1437,3.0,4.0,No,Travel_Rarely,3,Life Sciences,3,Manager,Married,198330,3.0,0,7.0,2,0,0,3
1438,1.0,4.0,No,Travel_Frequently,3,Marketing,2,Laboratory Technician,Divorced,97560,4.0,0,13.0,2,5,8,3
1439,2.0,4.0,No,Travel_Frequently,4,Medical,1,Sales Executive,Married,49680,1.0,3,11.0,4,4,1,3
1440,3.0,3.0,No,Travel_Frequently,3,Life Sciences,1,Sales Executive,Single,21450,1.0,0,10.0,6,0,8,2
1441,3.0,4.0,Yes,Travel_Rarely,1,Life Sciences,1,Research Scientist,Single,21800,1.0,0,4.0,2,0,1,3
1442,3.0,4.0,No,Travel_Rarely,2,Medical,4,Manager,Single,83460,7.0,0,6.0,5,2,2,3
1443,3.0,4.0,No,Travel_Rarely,4,Life Sciences,2,Sales Executive,Married,34450,1.0,2,22.0,2,11,15,3
1444,2.0,3.0,No,Travel_Rarely,4,Technical Degree,1,Healthcare Representative,Married,27600,8.0,0,7.0,3,2,2,4
1445,4.0,4.0,No,Travel_Rarely,2,Life Sciences,2,Sales Executive,Divorced,62940,3.0,1,32.0,2,0,6,4
1446,3.0,4.0,Yes,Travel_Rarely,4,Marketing,1,Research Scientist,Married,71400,5.0,0,8.0,2,0,4,2
1447,4.0,4.0,No,Travel_Rarely,3,Marketing,2,Manufacturing Director,Married,29320,5.0,0,22.0,3,1,9,3
1448,1.0,1.0,Yes,Travel_Rarely,3,Life Sciences,2,Manager,Married,51470,7.0,0,13.0,2,1,7,3
1449,1.0,3.0,No,Non-Travel,3,Technical Degree,1,Sales Executive,Single,45070,1.0,0,33.0,3,15,12,2
1450,3.0,2.0,No,Travel_Rarely,4,Life Sciences,3,Manufacturing Director,Married,85640,2.0,1,6.0,2,1,2,2
1451,4.0,3.0,Yes,Travel_Rarely,1,Life Sciences,3,Healthcare Representative,Single,24680,0.0,0,4.0,2,1,2,3
1452,3.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Research Director,Divorced,81610,7.0,1,7.0,2,1,2,4
1453,3.0,4.0,No,Non-Travel,4,Marketing,4,Research Scientist,Married,21090,0.0,1,4.0,3,2,2,2
1454,3.0,1.0,No,Travel_Rarely,3,Life Sciences,2,Laboratory Technician,Divorced,52940,2.0,0,17.0,3,0,0,2
1455,1.0,4.0,No,Travel_Rarely,3,Life Sciences,1,Manufacturing Director,Divorced,27180,1.0,1,9.0,4,4,7,2
1456,3.0,4.0,No,Travel_Rarely,1,Life Sciences,2,Sales Representative,Married,58110,0.0,0,25.0,4,1,7,2
1457,2.0,3.0,No,Travel_Frequently,4,Medical,1,Research Scientist,Divorced,24370,9.0,1,9.0,3,2,2,4
1458,3.0,4.0,No,Travel_Rarely,4,Life Sciences,1,Sales Executive,Married,27660,1.0,1,2.0,2,0,2,3
1459,4.0,1.0,No,Travel_Rarely,3,Other,1,Sales Executive,Married,190380,6.0,0,13.0,3,5,9,2
1460,3.0,1.0,No,Travel_Rarely,5,Medical,2,Manufacturing Director,Married,30550,2.0,3,17.0,3,0,2,3
1461,1.0,3.0,No,Travel_Frequently,1,Marketing,3,Research Scientist,Married,22890,4.0,0,9.0,3,0,2,2
1462,1.0,3.0,Yes,Travel_Frequently,3,Marketing,1,Laboratory Technician,Divorced,40010,6.0,1,17.0,2,0,0,3
1463,3.0,3.0,No,Travel_Frequently,3,Medical,1,Manufacturing Director,Single,129650,0.0,1,20.0,2,11,8,3
1464,3.0,4.0,No,Travel_Rarely,3,Other,2,Human Resources,Single,35390,1.0,0,6.0,2,1,5,2
1465,4.0,1.0,No,Travel_Rarely,4,Medical,1,Research Scientist,Single,60290,3.0,1,10.0,5,0,2,3
1466,4.0,4.0,No,Travel_Rarely,4,Medical,1,Laboratory Technician,Divorced,26790,2.0,0,10.0,2,0,2,2
1467,1.0,3.0,No,Travel_Rarely,2,Life Sciences,2,Sales Executive,Married,37020,0.0,0,5.0,4,1,2,3
1468,4.0,4.0,No,Travel_Rarely,2,Medical,1,Laboratory Technician,Divorced,23980,0.0,1,10.0,2,7,8,2
1469,1.0,3.0,No,Travel_Rarely,3,Medical,2,Laboratory Technician,Divorced,54680,0.0,0,22.0,6,3,9,4
1470,3.0,4.0,No,Travel_Rarely,2,Life Sciences,1,Healthcare Representative,Married,131160,1.0,0,1.0,6,0,0,3
1471,3.0,2.0,Yes,Travel_Frequently,1,Life Sciences,1,Research Scientist,Single,41890,0.0,1,6.0,3,1,4,2
1472,2.0,2.0,No,Travel_Frequently,4,Other,4,Sales Executive,Married,193280,1.0,3,5.0,2,0,3,3
1473,4.0,4.0,No,Non-Travel,5,Life Sciences,3,Human Resources,Married,83210,3.0,3,13.0,5,7,5,2
1474,4.0,1.0,No,Travel_Rarely,1,Medical,1,Sales Executive,Single,23420,4.0,2,9.0,2,0,4,3
1475,3.0,2.0,No,Travel_Rarely,3,Life Sciences,4,Research Director,Married,40710,3.0,0,28.0,5,7,7,3
1476,3.0,3.0,Yes,Travel_Rarely,2,Medical,2,Sales Executive,Single,58130,2.0,1,5.0,2,0,0,3
1477,1.0,2.0,No,Travel_Rarely,3,Life Sciences,2,Sales Executive,Married,31430,2.0,3,10.0,2,0,0,3
1478,2.0,4.0,No,Travel_Rarely,3,Life Sciences,3,Laboratory Technician,Married,20440,0.0,0,10.0,2,7,8,3
1479,2.0,1.0,No,Non-Travel,4,Medical,4,Laboratory Technician,Divorced,134640,1.0,1,6.0,2,1,5,3
1480,3.0,4.0,No,Travel_Rarely,2,Medical,2,Laboratory Technician,Married,79910,0.0,2,21.0,2,4,10,2
1481,4.0,4.0,No,Travel_Rarely,1,Life Sciences,1,Laboratory Technician,Married,33770,0.0,2,16.0,2,10,11,3
1482,4.0,1.0,No,Travel_Rarely,4,Life Sciences,1,Sales Executive,Single,55380,0.0,0,37.0,2,4,13,3
1483,1.0,2.0,Yes,Non-Travel,1,Medical,1,Research Scientist,Married,57620,1.0,2,10.0,4,9,9,2
1484,4.0,4.0,No,Travel_Rarely,3,Life Sciences,1,Manufacturing Director,Married,25920,1.0,0,5.0,2,0,4,3
1485,3.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Healthcare Representative,Married,53460,4.0,0,7.0,2,0,1,3
1486,4.0,3.0,No,Travel_Rarely,2,Life Sciences,1,Laboratory Technician,Single,42130,1.0,3,3.0,3,1,0,2
1487,1.0,4.0,No,Non-Travel,3,Medical,2,Sales Executive,Divorced,41270,2.0,1,15.0,2,0,2,3
1488,2.0,2.0,No,Travel_Rarely,4,Life Sciences,1,Sales Representative,Divorced,24380,7.0,0,10.0,5,6,2,2
1489,1.0,1.0,No,Travel_Rarely,3,Life Sciences,1,Manager,Divorced,68700,1.0,1,8.0,5,7,7,3
1490,3.0,2.0,No,Travel_Frequently,4,Other,2,Laboratory Technician,Divorced,104470,1.0,0,6.0,3,1,4,3
1491,1.0,2.0,No,Travel_Rarely,4,Life Sciences,1,Research Scientist,Divorced,96670,3.0,0,28.0,2,1,6,2
1492,3.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Research Scientist,Married,21480,3.0,0,21.0,2,1,3,3
1493,2.0,3.0,No,Travel_Rarely,4,Life Sciences,1,Manufacturing Director,Married,89260,1.0,0,20.0,4,11,6,1
1494,2.0,4.0,No,Travel_Frequently,4,Medical,1,Laboratory Technician,Single,65130,1.0,1,10.0,2,0,9,3
1495,2.0,4.0,No,Travel_Rarely,4,Other,1,Research Scientist,Married,67990,3.0,0,12.0,2,0,8,3
1496,1.0,1.0,No,Travel_Frequently,3,Life Sciences,1,Manager,Married,162910,1.0,0,5.0,3,3,3,3
1497,4.0,4.0,No,Travel_Rarely,1,Marketing,1,Research Scientist,Single,27050,1.0,0,17.0,2,5,7,3
1498,4.0,3.0,Yes,Travel_Frequently,2,Medical,2,Research Scientist,Divorced,103330,3.0,1,19.0,2,0,0,2
1499,4.0,4.0,No,Travel_Rarely,3,Marketing,1,Manager,Divorced,44480,9.0,0,10.0,3,1,2,2
1500,1.0,2.0,Yes,Travel_Rarely,3,Medical,3,Research Scientist,Divorced,68540,2.0,0,5.0,5,0,2,2
1501,4.0,4.0,No,Travel_Rarely,3,Other,1,Human Resources,Single,96370,1.0,0,5.0,6,0,2,2
1502,3.0,1.0,No,Travel_Frequently,1,Medical,2,Research Scientist,Single,35910,9.0,0,22.0,2,1,2,3
1503,3.0,2.0,No,Travel_Rarely,3,Technical Degree,3,Sales Executive,Single,54050,4.0,0,10.0,2,7,7,3
1504,4.0,2.0,No,Travel_Frequently,4,Medical,1,Sales Executive,Divorced,46840,1.0,1,2.0,4,2,2,3
1505,4.0,4.0,Yes,Travel_Rarely,3,Medical,2,Manager,Single,157870,1.0,2,8.0,5,7,4,3
1506,2.0,4.0,No,Travel_Frequently,1,Marketing,1,Laboratory Technician,Married,15140,1.0,0,4.0,3,1,2,3
1507,3.0,2.0,No,Travel_Frequently,2,Marketing,3,Research Director,Married,29560,5.0,0,23.0,2,4,8,3
1508,3.0,3.0,Yes,Travel_Rarely,4,Life Sciences,1,Sales Executive,Single,23350,1.0,2,0.0,3,0,0,2
1509,3.0,2.0,No,Travel_Rarely,2,Life Sciences,1,Laboratory Technician,Married,51540,0.0,0,12.0,2,6,9,2
1510,3.0,4.0,No,Travel_Frequently,3,Other,3,Sales Executive,Married,69620,4.0,2,4.0,2,0,0,2
1511,4.0,2.0,No,Travel_Rarely,3,Life Sciences,2,Laboratory Technician,Divorced,56750,5.0,0,13.0,2,1,2,2
1512,4.0,2.0,No,Travel_Rarely,1,Life Sciences,1,Laboratory Technician,Single,23790,1.0,0,22.0,6,0,4,3
1513,4.0,3.0,No,Travel_Rarely,3,Life Sciences,1,Research Scientist,Single,38120,1.0,0,0.0,3,0,0,3
1514,2.0,1.0,No,Travel_Rarely,3,Medical,1,Sales Representative,Single,46480,0.0,2,9.0,2,0,7,2
1515,2.0,4.0,No,Travel_Rarely,1,Technical Degree,1,Manufacturing Director,Married,29360,4.0,1,10.0,2,7,7,3
1516,3.0,4.0,No,Travel_Rarely,4,Marketing,2,Human Resources,Divorced,21050,0.0,0,19.0,3,3,7,3
1517,2.0,2.0,No,Non-Travel,4,Life Sciences,1,Sales Executive,Married,85780,7.0,0,10.0,4,0,8,3
1518,4.0,3.0,No,Travel_Rarely,3,Marketing,2,Laboratory Technician,Married,27060,1.0,1,13.0,4,4,8,3
1519,1.0,2.0,No,Travel_Rarely,2,Life Sciences,3,Research Scientist,Married,63840,3.0,2,19.0,4,0,1,2
1520,4.0,3.0,No,Non-Travel,3,Life Sciences,2,Manufacturing Director,Divorced,39680,2.0,2,12.0,3,1,2,2
1521,3.0,4.0,No,Travel_Rarely,1,Technical Degree,3,Research Scientist,Married,99070,2.0,1,6.0,3,0,3,2
1522,1.0,1.0,No,Travel_Rarely,4,Marketing,2,Sales Executive,Married,132250,3.0,1,9.0,2,1,0,3
1523,1.0,1.0,No,Travel_Frequently,1,Medical,1,Sales Executive,Divorced,35400,1.0,0,24.0,6,9,11,3
1524,3.0,4.0,No,Travel_Rarely,4,Marketing,2,Research Scientist,Divorced,28040,0.0,2,3.0,0,2,2,3
1525,4.0,2.0,No,Travel_Frequently,3,Life Sciences,4,Research Director,Married,193920,6.0,1,12.0,3,8,8,3
1526,3.0,1.0,No,Travel_Rarely,4,Life Sciences,1,Sales Executive,Married,196650,1.0,1,21.0,6,11,10,3
1527,3.0,4.0,No,Travel_Frequently,4,Medical,4,Research Scientist,Single,24390,0.0,0,9.0,2,1,7,3
1528,3.0,3.0,No,Travel_Rarely,3,Life Sciences,3,Manufacturing Director,Single,73140,7.0,0,25.0,2,0,7,3
1529,3.0,2.0,Yes,Travel_Rarely,1,Life Sciences,2,Research Scientist,Married,47740,2.0,1,11.0,2,7,7,3
1530,3.0,2.0,No,Travel_Rarely,4,Medical,3,Research Scientist,Single,39020,1.0,0,4.0,2,1,2,3
1531,3.0,2.0,No,Travel_Rarely,3,Life Sciences,3,Research Scientist,Married,26620,1.0,1,13.0,6,11,9,4
1532,4.0,3.0,No,Travel_Rarely,2,Medical,4,Research Director,Single,28560,1.0,2,5.0,5,0,4,4
1533,4.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Healthcare Representative,Divorced,10810,4.0,3,13.0,4,1,7,4
1534,1.0,4.0,No,Travel_Rarely,3,Technical Degree,2,Healthcare Representative,Single,24720,7.0,0,10.0,2,0,7,3
1535,1.0,4.0,Yes,Travel_Rarely,4,Medical,1,Sales Executive,Married,56730,5.0,1,5.0,4,2,2,2
1536,4.0,4.0,No,Travel_Rarely,3,Life Sciences,4,Research Director,Married,41970,1.0,0,11.0,3,1,9,3
1537,3.0,3.0,No,Travel_Frequently,1,Life Sciences,1,Manager,Married,97130,1.0,0,10.0,5,8,9,2
1538,3.0,4.0,No,Travel_Frequently,4,Medical,1,Research Scientist,Married,20620,1.0,0,21.0,4,13,3,3
1539,4.0,3.0,Yes,Travel_Rarely,1,Medical,1,Laboratory Technician,Married,42840,4.0,1,12.0,0,0,0,3
1540,2.0,4.0,No,Travel_Frequently,2,Life Sciences,4,Research Scientist,Single,47880,3.0,1,9.0,0,0,1,3
1541,4.0,3.0,No,Travel_Rarely,3,Life Sciences,2,Healthcare Representative,Married,59060,4.0,0,21.0,4,1,1,4
1542,3.0,3.0,No,Travel_Frequently,3,Medical,5,Research Director,Divorced,38860,1.0,2,9.0,2,0,0,3
1543,3.0,2.0,No,Non-Travel,3,Life Sciences,1,Research Director,Married,168230,0.0,0,6.0,3,1,4,3
1544,4.0,3.0,No,Travel_Frequently,4,Life Sciences,2,Research Scientist,Single,29330,3.0,2,20.0,2,0,3,3
1545,3.0,1.0,No,Travel_Rarely,2,Life Sciences,2,Manager,Married,65000,8.0,0,10.0,3,0,0,3
1546,4.0,4.0,No,Travel_Rarely,1,Marketing,1,Sales Executive,Married,171740,9.0,1,12.0,6,9,8,3
1547,2.0,4.0,No,Travel_Rarely,4,Other,4,Research Scientist,Married,50330,2.0,2,6.0,6,0,2,3
1548,2.0,1.0,Yes,Travel_Rarely,3,Medical,1,Research Scientist,Married,23070,1.0,1,7.0,0,0,7,3
1549,2.0,4.0,No,Travel_Rarely,3,Medical,3,Sales Representative,Single,25870,0.0,2,4.0,3,2,2,3
1550,4.0,3.0,No,Travel_Rarely,3,Life Sciences,2,Research Scientist,Divorced,55070,1.0,2,10.0,2,1,2,2
1551,2.0,2.0,No,Travel_Rarely,2,Medical,1,Manager,Married,43930,1.0,1,8.0,2,0,7,2
1552,4.0,4.0,No,Travel_Rarely,4,Life Sciences,2,Healthcare Representative,Divorced,133480,7.0,0,8.0,4,0,4,3
1553,3.0,4.0,No,Travel_Rarely,4,Medical,1,Laboratory Technician,Divorced,65830,0.0,0,12.0,1,2,9,3
1554,3.0,4.0,No,Travel_Rarely,3,Medical,3,Manager,Single,81030,1.0,1,11.0,5,4,10,3
1555,4.0,2.0,No,Travel_Rarely,4,Life Sciences,3,Sales Executive,Divorced,39780,1.0,0,7.0,0,1,7,3
1556,3.0,2.0,No,Travel_Rarely,2,Technical Degree,3,Manager,Single,25440,0.0,1,17.0,3,0,13,4
1557,3.0,4.0,No,Travel_Rarely,4,Life Sciences,1,Manufacturing Director,Divorced,53990,1.0,0,4.0,2,0,2,2
1558,4.0,2.0,No,Travel_Rarely,2,Life Sciences,1,Laboratory Technician,Single,54870,6.0,2,8.0,0,1,2,3
1559,2.0,3.0,No,Travel_Frequently,3,Medical,2,Laboratory Technician,Single,68340,3.0,1,5.0,2,0,0,4
1560,1.0,4.0,No,Travel_Rarely,4,Life Sciences,1,Manager,Single,10910,2.0,0,16.0,0,0,0,1
1561,4.0,3.0,No,Non-Travel,4,Marketing,2,Human Resources,Married,57360,1.0,0,4.0,1,0,2,2
1562,3.0,3.0,No,Travel_Rarely,4,Medical,3,Research Scientist,Divorced,22260,0.0,1,4.0,3,1,0,2
1563,3.0,2.0,No,Travel_Rarely,3,Medical,2,Research Scientist,Married,57470,1.0,0,8.0,0,0,7,3
1564,1.0,3.0,No,Travel_Rarely,4,Medical,4,Sales Executive,Married,98540,3.0,1,15.0,2,0,0,2
1565,3.0,1.0,No,Travel_Rarely,5,Technical Degree,2,Manufacturing Director,Divorced,54670,4.0,0,13.0,2,6,7,3
1566,4.0,3.0,No,Non-Travel,4,Other,1,Healthcare Representative,Married,53800,7.0,1,4.0,0,2,2,3
1567,3.0,3.0,No,Travel_Rarely,3,Medical,5,Laboratory Technician,Married,51510,1.0,3,8.0,3,7,7,3
1568,1.0,4.0,No,Travel_Rarely,2,Medical,1,Laboratory Technician,Single,21330,3.0,2,14.0,2,0,0,3
1569,1.0,2.0,Yes,Travel_Frequently,3,Medical,4,Manufacturing Director,Single,178750,1.0,0,3.0,5,1,2,2
1570,4.0,4.0,No,Non-Travel,3,Human Resources,2,Laboratory Technician,Single,24320,4.0,0,7.0,4,0,0,1
1571,1.0,4.0,No,Travel_Frequently,3,Life Sciences,2,Research Scientist,Married,47710,4.0,1,16.0,2,1,12,3
1572,4.0,3.0,No,Travel_Rarely,4,Life Sciences,5,Research Scientist,Married,191610,2.0,0,15.0,2,1,2,1
1573,4.0,3.0,No,Travel_Rarely,3,Other,2,Sales Executive,Married,50870,3.0,1,10.0,3,1,7,3
1574,1.0,4.0,No,Non-Travel,5,Life Sciences,2,Manager,Single,28630,1.0,0,3.0,2,2,2,1
1575,4.0,3.0,Yes,Travel_Rarely,2,Human Resources,5,Manager,Single,55610,1.0,1,1.0,3,0,0,1
1576,3.0,1.0,No,Travel_Rarely,3,Life Sciences,4,Research Scientist,Married,21440,6.0,0,17.0,3,0,3,4
1577,3.0,3.0,No,Non-Travel,4,Marketing,2,Laboratory Technician,Married,30650,2.0,0,7.0,3,0,0,3
1578,1.0,2.0,Yes,Travel_Frequently,1,Medical,1,Research Scientist,Single,28100,1.0,0,8.0,3,7,7,4
1579,4.0,4.0,No,Travel_Rarely,3,Medical,3,Laboratory Technician,Single,98880,6.0,0,20.0,2,1,3,3
1580,3.0,3.0,Yes,Travel_Rarely,3,Medical,1,Healthcare Representative,Married,86280,2.0,0,8.0,2,1,0,2
1581,3.0,2.0,No,Travel_Rarely,3,Life Sciences,4,Human Resources,Single,28670,0.0,0,3.0,5,2,2,3
1582,3.0,2.0,Yes,Travel_Rarely,2,Human Resources,1,Laboratory Technician,Single,53730,1.0,1,1.0,2,0,0,3
1583,4.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Research Director,Single,66670,9.0,1,6.0,6,1,2,4
1584,3.0,2.0,No,Travel_Rarely,3,Life Sciences,3,Sales Executive,Single,50030,9.0,0,10.0,2,0,0,3
1585,4.0,2.0,No,Travel_Rarely,3,Life Sciences,1,Sales Executive,Divorced,23670,1.0,1,5.0,2,0,4,3
1586,2.0,4.0,No,Travel_Rarely,2,Medical,3,Manager,Single,28580,1.0,0,7.0,2,0,7,2
1587,2.0,3.0,No,Travel_Rarely,3,Technical Degree,2,Manufacturing Director,Single,52040,8.0,1,26.0,3,0,0,3
1588,3.0,4.0,No,Travel_Rarely,2,Life Sciences,1,Sales Executive,Married,41050,4.0,1,18.0,2,0,7,3
1589,4.0,3.0,No,Travel_Rarely,2,Life Sciences,1,Sales Executive,Married,96790,4.0,0,6.0,1,2,2,3
1590,1.0,4.0,Yes,Non-Travel,3,Life Sciences,1,Sales Representative,Single,56170,8.0,1,9.0,3,0,4,3
1591,3.0,4.0,No,Travel_Rarely,3,Marketing,1,Laboratory Technician,Single,104480,2.0,0,30.0,3,1,2,3
1592,4.0,3.0,No,Travel_Rarely,3,Life Sciences,5,Manager,Divorced,28970,1.0,3,5.0,4,0,3,3
1593,3.0,2.0,No,Travel_Rarely,3,Life Sciences,2,Manager,Married,59680,1.0,0,1.0,3,0,0,3
1594,3.0,1.0,Yes,Travel_Frequently,3,Life Sciences,2,Manager,Single,75100,0.0,3,7.0,3,0,4,3
1595,1.0,2.0,No,Travel_Rarely,5,Other,1,Research Scientist,Married,29910,1.0,2,2.0,3,1,2,2
1596,2.0,3.0,No,Travel_Rarely,3,Medical,5,Healthcare Representative,Married,196360,1.0,1,10.0,3,9,0,3
1597,3.0,4.0,Yes,Travel_Frequently,2,Marketing,3,Research Scientist,Single,11290,9.0,0,3.0,2,0,0,2
1598,4.0,1.0,No,Travel_Rarely,1,Technical Degree,1,Sales Executive,Divorced,133410,1.0,1,18.0,3,12,17,3
1599,4.0,2.0,No,Travel_Rarely,2,Medical,3,Research Scientist,Divorced,43320,7.0,2,8.0,3,1,3,2
1600,2.0,1.0,No,Travel_Rarely,3,Medical,4,Manager,Divorced,110310,3.0,1,8.0,2,1,2,2
1601,3.0,2.0,No,Travel_Rarely,1,Marketing,3,Sales Executive,Single,44400,2.0,1,18.0,3,0,1,2
1602,1.0,2.0,No,Travel_Rarely,2,Life Sciences,1,Sales Executive,Divorced,46170,1.0,0,25.0,2,3,9,3
1603,2.0,3.0,No,Travel_Rarely,2,Life Sciences,1,Laboratory Technician,Married,26470,6.0,0,20.0,2,0,0,2
1604,1.0,1.0,No,Travel_Rarely,3,Life Sciences,2,Manufacturing Director,Married,63230,4.0,1,24.0,2,1,2,2
1605,3.0,3.0,No,Non-Travel,3,Medical,1,Laboratory Technician,Married,56770,9.0,1,6.0,3,1,2,3
1606,2.0,1.0,No,Travel_Rarely,4,Life Sciences,3,Sales Executive,Married,21870,1.0,1,13.0,2,3,12,2
1607,4.0,4.0,No,Travel_Frequently,3,Life Sciences,1,Manufacturing Director,Married,37480,7.0,2,8.0,3,1,2,2
1608,3.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Sales Representative,Divorced,39770,4.0,1,8.0,3,0,2,3
1609,2.0,4.0,No,Travel_Rarely,2,Human Resources,1,Manufacturing Director,Single,86330,1.0,1,5.0,2,1,3,4
1610,2.0,3.0,No,Non-Travel,3,Medical,3,Laboratory Technician,Married,20080,3.0,0,15.0,5,10,7,2
1611,4.0,1.0,No,Travel_Rarely,1,Medical,3,Laboratory Technician,Married,44400,1.0,1,4.0,2,3,2,3
1612,2.0,3.0,No,Travel_Frequently,4,Technical Degree,1,Sales Executive,Divorced,30670,1.0,1,21.0,5,1,6,1
1613,3.0,1.0,No,Travel_Frequently,4,Life Sciences,3,Sales Executive,Married,53210,9.0,0,36.0,1,7,7,3
1614,2.0,3.0,No,Travel_Rarely,4,Medical,2,Manufacturing Director,Single,54100,0.0,1,6.0,2,4,4,3
1615,2.0,1.0,No,Travel_Rarely,3,Technical Degree,3,Research Scientist,Married,27820,1.0,0,10.0,2,0,7,2
1616,3.0,1.0,No,Travel_Rarely,3,Medical,3,Healthcare Representative,Divorced,119570,1.0,0,10.0,2,1,8,2
1617,1.0,1.0,Yes,Travel_Rarely,2,Life Sciences,3,Laboratory Technician,Married,26600,5.0,0,6.0,3,0,2,3
1618,4.0,3.0,No,Travel_Rarely,2,Life Sciences,2,Sales Representative,Married,33750,2.0,0,28.0,2,0,4,2
1619,1.0,4.0,No,Travel_Rarely,3,Medical,1,Sales Executive,Married,50980,3.0,1,8.0,4,0,2,3
1620,4.0,4.0,No,Travel_Rarely,3,Medical,2,Research Scientist,Married,48780,2.0,1,31.0,3,1,4,3
1621,1.0,3.0,No,Travel_Frequently,3,Marketing,2,Healthcare Representative,Divorced,28370,2.0,1,19.0,0,0,2,2
1622,3.0,4.0,No,Travel_Rarely,3,Marketing,1,Sales Executive,Single,24060,2.0,1,11.0,5,0,2,3
1623,1.0,1.0,No,Travel_Rarely,3,Life Sciences,1,Manufacturing Director,Married,22690,5.0,1,33.0,4,11,10,3
1624,3.0,3.0,No,Travel_Rarely,4,Marketing,1,Sales Executive,Divorced,41080,2.0,0,19.0,5,0,8,2
1625,4.0,4.0,No,Travel_Frequently,4,Technical Degree,4,Sales Executive,Married,132060,0.0,2,7.0,2,0,4,3
1626,1.0,2.0,Yes,Travel_Rarely,2,Medical,1,Research Scientist,Single,104220,1.0,1,6.0,0,1,4,2
1627,4.0,3.0,Yes,Travel_Frequently,3,Medical,2,Research Scientist,Divorced,137440,0.0,1,3.0,3,1,0,3
1628,4.0,4.0,No,Travel_Frequently,3,Marketing,2,Sales Executive,Married,49070,1.0,1,1.0,3,0,0,3
1629,3.0,3.0,No,Travel_Rarely,4,Marketing,1,Sales Executive,Married,34820,0.0,1,21.0,2,1,12,2
1630,1.0,4.0,No,Travel_Rarely,2,Medical,4,Healthcare Representative,Divorced,24360,1.0,0,3.0,2,0,2,4
1631,3.0,4.0,No,Non-Travel,3,Medical,2,Sales Executive,Married,23800,4.0,3,9.0,2,1,4,2
1632,2.0,3.0,No,Travel_Rarely,3,Medical,3,Manufacturing Director,Married,194310,1.0,0,10.0,3,0,7,3
1633,3.0,2.0,Yes,Travel_Rarely,4,Life Sciences,3,Research Scientist,Married,17900,5.0,1,6.0,4,1,1,2
1634,1.0,4.0,Yes,Travel_Rarely,3,Medical,1,Sales Executive,Single,76440,1.0,2,1.0,2,0,0,3
1635,3.0,1.0,No,Non-Travel,4,Life Sciences,3,Research Scientist,Married,51310,0.0,1,10.0,2,7,8,3
1636,1.0,4.0,No,Travel_Rarely,2,Life Sciences,4,Research Scientist,Divorced,63060,3.0,1,32.0,3,0,0,3
1637,2.0,3.0,No,Travel_Rarely,4,Life Sciences,3,Manager,Married,47870,0.0,0,28.0,3,15,7,3
1638,3.0,4.0,No,Non-Travel,2,Life Sciences,3,Laboratory Technician,Single,188800,0.0,1,12.0,3,6,7,3
1639,3.0,1.0,No,Travel_Frequently,3,Life Sciences,4,Laboratory Technician,Married,23390,4.0,0,22.0,4,13,11,3
1640,1.0,4.0,No,Travel_Rarely,3,Technical Degree,5,Manufacturing Director,Divorced,135700,5.0,2,20.0,2,0,4,2
1641,1.0,3.0,No,Travel_Rarely,1,Technical Degree,1,Laboratory Technician,Married,67120,6.0,1,26.0,3,0,1,2
1642,4.0,3.0,No,Travel_Rarely,2,Medical,2,Laboratory Technician,Single,54060,0.0,1,6.0,2,4,3,3
1643,3.0,3.0,No,Travel_Rarely,4,Medical,2,Human Resources,Single,89380,7.0,3,19.0,2,0,0,3
1644,4.0,3.0,No,Travel_Rarely,2,Life Sciences,1,Laboratory Technician,Divorced,24390,3.0,2,14.0,2,5,7,4
1645,3.0,4.0,No,Travel_Rarely,3,Life Sciences,1,Healthcare Representative,Married,88370,2.0,0,15.0,3,1,2,2
1646,3.0,2.0,No,Travel_Rarely,3,Life Sciences,2,Research Director,Divorced,53430,1.0,1,13.0,3,0,8,3
1647,2.0,3.0,Yes,Travel_Rarely,3,Life Sciences,4,Research Director,Married,67280,7.0,0,15.0,2,7,7,2
1648,1.0,4.0,Yes,Travel_Rarely,4,Marketing,2,Research Director,Divorced,66520,7.0,0,8.0,5,1,3,3
1649,4.0,2.0,No,Travel_Rarely,3,Life Sciences,1,Sales Executive,Single,48500,0.0,1,4.0,4,1,2,3
1650,4.0,3.0,No,Travel_Rarely,2,Medical,2,Sales Representative,Married,28090,4.0,1,10.0,2,0,0,1
1651,1.0,3.0,Yes,Travel_Frequently,2,Medical,2,Sales Executive,Married,56890,3.0,2,12.0,2,0,0,2
1652,2.0,1.0,Yes,Travel_Frequently,1,Marketing,1,Research Director,Divorced,20010,9.0,1,11.0,5,0,2,4
1653,2.0,3.0,No,Travel_Frequently,4,Medical,1,Research Scientist,Married,29770,4.0,3,8.0,3,2,0,2
1654,2.0,4.0,No,Non-Travel,4,Medical,1,Research Scientist,Single,40250,1.0,0,10.0,3,9,7,3
